,Score
Ace,(-12.97386672714359+0j)
Lochaber,(-12.977326848462816+0j)
PracticalTAS,(-12.980756055800075+0j)
Tomago,(-13.008477609298527+0j)
Frobey,(-13.012824316280323+0j)
Poopy Ass,(-13.037233404956144+0j)
SPIRE_FAN,(-13.042477331015656+0j)
Gibbit,(-13.049908947525697+0j)
The Swaggy Weeaboo,(-13.055857659023774+0j)
Purin,(-13.057915639360932+0j)
CPO,(-13.05990661244811+0j)
Pikalu,(-13.068837647333934+0j)
Ca$ino Wolf,(-13.082214317865603+0j)
Octopuff,(-13.082681086017834+0j)
Monib,(-13.087496159111863+0j)
Johnny Quasar,(-13.090882740546576+0j)
SK,(-13.09610093748514+0j)
Jason,(-13.11229990111233+0j)
MrHappy,(-13.140667285063111+0j)
Skull 5,(-13.14355739393396+0j)
EatTheHomeless,(-13.185720928078787+0j)
Alibi,(-13.186111976760667+0j)
Actress,(-13.18611197676067+0j)
Dara,(-13.186111976760676+0j)
Lord Pig,(-13.191686446283347+0j)
Zealous5000,(-13.19970637034221+0j)
Sassbjorn,(-13.20281291811398+0j)
Gerb,(-13.210890521601074+0j)
Cranberry,(-13.210997228285235+0j)
Dom Dunc,(-13.230992443270964+0j)
Nooch,(-13.240475022950896+0j)
Howie,(-13.24066147444527+0j)
BananaSack,(-13.245898978593083+0j)
UltimaScout,(-13.259996784211879+0j)
Foonz,(-13.274564583403572+0j)
Flippy,(-13.278242900871824+0j)
Frenzy,(-13.279942456957784+0j)
Hennessy,(-13.285014989025129+0j)
Gravy,(-13.293166029498387+0j)
Jaysotee,(-13.2938873642102+0j)
Samwize,(-13.307698683956092+0j)
MIGHTY AFRO DIGHTY,(-13.326129679136713+0j)
Banger,(-13.33746873947335+0j)
Kuyashi,(-13.347771130082638+0j)
StarrySkye,(-13.351387082500734+0j)
Vino,(-13.356593538041459+0j)
Andymosity,(-13.356862291224399+0j)
Cowbell,(-13.359978163727769+0j)
ESAM,(-13.36533727918884+0j)
FriedLizard,(-13.36767418309327+0j)
Ame,(-13.370652762091824+0j)
The_Sir_Reginald,(-13.374838922727044+0j)
SamBreezy,(-13.383266153893057+0j)
Hitman Lee,(-13.393643531722043+0j)
Tungsten,(-13.393969065694408+0j)
Ted,(-13.398954887092852+0j)
Matt Smith,(-13.402990665187984+0j)
Neeco,(-13.411258523817542+0j)
PKCrescent,(-13.425110487259325+0j)
Sawyer,(-13.433923492021894+0j)
St Shaden,(-13.437676879070121+0j)
Isbjørn,(-13.446830687041633+0j)
Berry,(-13.455736912365168+0j)
harryvar,(-13.458348742226939+0j)
St. Pat,(-13.479964257545166+0j)
Cardboardbear,(-13.511142951685963+0j)
Shk Shk,(-13.53567270230521+0j)
Retro,(-13.55004957960464+0j)
Mikkelin rapu,(-13.562675576403695+0j)
AmericanDragon_DavidChong,(-13.57316431584398+0j)
Potahontas,(-13.592500749923254+0j)
Dio,(-13.593015382182932+0j)
senzubeaner,(-13.602441923463422+0j)
RubberDucky,(-13.60974077965412+0j)
Rivers,(-13.610875871068492+0j)
Thronior,(-13.615454305097563+0j)
Burnin Taco,(-13.618274014426067+0j)
WoogieBoogie,(-13.629721615313795+0j)
hat,(-13.636266114889276+0j)
Apache,(-13.642514264558438+0j)
BBNG,(-13.655400353106526+0j)
LaChez,(-13.655532140217325+0j)
barrbaren_blodtörsty,(-13.657736710457053+0j)
Zepple,(-13.659131172891874+0j)
Snacks!,(-13.66442925033476+0j)
Dean Wesrey,(-13.665448290427584+0j)
Freky,(-13.674594054405855+0j)
ITALIAN N1NJA,(-13.67939992041021+0j)
Dysfunkti0nal,(-13.700069510331803+0j)
Sneddy,(-13.710041950051803+0j)
Pop,(-13.717224858293132+0j)
Winter,(-13.724616660363445+0j)
Gaia,(-13.744779841353932+0j)
stretch,(-13.750442974726496+0j)
Canary,(-13.750573901355628+0j)
DjDriftking.97,(-13.759922820828503+0j)
Kid,(-13.764924479111766+0j)
Yoyo,(-13.774905667265813+0j)
YokaiNels,(-13.786178610323434+0j)
PrizzaRitchie,(-13.802152978497528+0j)
zboo13,(-13.803248984083593+0j)
Quaff,(-13.80524195287476+0j)
TreyTheTrashman,(-13.81262200027232+0j)
Sleeper,(-13.820300433307573+0j)
RewinD,(-13.854051959796221+0j)
Wexler,(-13.858148529175315+0j)
Kono,(-13.880967374843651+0j)
VooDoo,(-13.900820225893415+0j)
RandyBobandy,(-13.913220618009742+0j)
Zomgturkey,(-13.926829974181459+0j)
Holo,(-13.935224433426002+0j)
TKDkid,(-13.937418033459181+0j)
Emerl,(-13.9434269249148+0j)
BonkCushy,(-13.950476884515613+0j)
Tarzan,(-13.95215629554736+0j)
epikfaal,(-13.961758798758686+0j)
Doctor Dick,(-13.968491388188177+0j)
Bloom,(-13.96851617691323+0j)
tomratboy,(-13.96866805975431+0j)
Bravo Nye,(-13.97218322801736+0j)
Ojama,(-13.99526635219336+0j)
Atrioc,(-14.005648936240286+0j)
FLaT,(-14.01551563786+0j)
Messi,(-14.020120521329648+0j)
Ceeds,(-14.022283391569394+0j)
Trill Jake,(-14.037952483580774+0j)
Jordi,(-14.04318614252647+0j)
Sun,(-14.067782806045363+0j)
YAMI,(-14.078061423929467+0j)
FMB5k,(-14.079304723407514+0j)
It's_Ogre~,(-14.119571014834943+0j)
sad boy dizzy,(-14.127022476513194+0j)
Echo,(-14.128172506817695+0j)
Monkmonk,(-14.13930091133139+0j)
Krakhead,(-14.14866793788422+0j)
Tuba,(-14.154657792788408+0j)
Vorpal,(-14.180669396226167+0j)
Wife,(-14.186477106278007+0j)
surf's up. hail satan.,(-14.195421641025877+0j)
Lumpy,(-14.220469970973951+0j)
JKJ,(-14.234720435703725+0j)
PudgyPanda,(-14.25943375790581+0j)
NuChaotic,(-14.263024839963627+0j)
Varkid,(-14.268907542204971+0j)
Nintendude,(-14.27410288103507+0j)
Osmics,(-14.280814922221804+0j)
Orange,(-14.281535814871985+0j)
patti,(-14.283536539499302+0j)
Fishbait,(-14.296784448747513+0j)
piginthemud,(-14.314629364954087+0j)
Mustard,(-14.318176115553412+0j)
CRUNGO,(-14.326570925325775+0j)
Jay_Gunnin',(-14.33819177552037+0j)
Miraydien,(-14.338199136007551+0j)
Radi0active Ju1ce,(-14.35287160968857+0j)
ZVAARI,(-14.356859829938404+0j)
Matt,(-14.367086160667686+0j)
AirLi,(-14.371951162346692+0j)
Ben2,(-14.378820879603921+0j)
Drunkle Whiz,(-14.391135614666034+0j)
Desuangle,(-14.39323437466417+0j)
whiteshoes,(-14.399901298119381+0j)
Wohlgey,(-14.40392785169848+0j)
Gibbles,(-14.410236007436872+0j)
sauske_uchiha122,(-14.41734604859059+0j)
Imyt,(-14.42272830568949+0j)
Swarm,(-14.426877667534617+0j)
CDoE,(-14.445545398149916+0j)
Zambreezi,(-14.454024006805781+0j)
TP,(-14.474635244757946+0j)
Savac,(-14.507953897497128+0j)
151A,(-14.512775120406191+0j)
Bigcoyotes,(-14.513521933845809+0j)
BHox,(-14.525820776315832+0j)
Frenje,(-14.539742211988349+0j)
13uck5h0t,(-14.555257186068122+0j)
Nitro,(-14.561212325234766+0j)
Mr.Beat,(-14.585524999208864+0j)
T B,(-14.589179915787657+0j)
Slurm,(-14.589586032891198+0j)
Skunk,(-14.594375729400944+0j)
Madelyn,(-14.605613821655979+0j)
Far!,(-14.61422801653751+0j)
Speare,(-14.667644532303816+0j)
Glen,(-14.669265130742417+0j)
GreenLanten,(-14.676667227341701+0j)
Surfero,(-14.678841739410643+0j)
Marauder,(-14.692846219703759+0j)
Celesti,(-14.70135003059331+0j)
Ulysses,(-14.702768507938305+0j)
1der,(-14.710830903472225+0j)
Mr Gibbs,(-14.715618725358562+0j)
Piramid,(-14.7167900098644+0j)
yungjustice,(-14.721715947396348+0j)
Hm 03,(-14.722780115575713+0j)
Jana,(-14.767249088825858+0j)
Edo,(-14.77767455765019+0j)
Erki,(-14.797603105191364+0j)
The Atkrye,(-14.816219311487064+0j)
Wheels,(-14.818059307562606+0j)
Astrus,(-14.82234146886869+0j)
Trashboat,(-14.824709543419262+0j)
Elmo,(-14.833019951702974+0j)
Dr. Grin,(-14.83607588059535+0j)
Telechubby,(-14.84599669252556+0j)
Grim,(-14.876368269187614+0j)
GingerNinja,(-14.88270119078231+0j)
lexicon,(-14.90481765245016+0j)
Conman,(-14.90887357755446+0j)
CawRiN,(-14.911460961016598+0j)
Bdizzle,(-14.911648468214073+0j)
Mosh,(-14.916392203694372+0j)
Spicoli,(-14.921726198319886+0j)
HotSauce,(-14.923382297971235+0j)
Drolian,(-14.926881781460088+0j)
Jab,(-14.930696260711684+0j)
MEAT,(-14.93763998992264+0j)
bliu,(-14.957327619392109+0j)
Zuby,(-14.958817598970612+0j)
Fluzi,(-14.963944988278065+0j)
yumbles,(-14.967570580324006+0j)
AlexMD,(-14.972894293017385+0j)
SD,(-14.995764521354062+0j)
DAD,(-15.022817667575705+0j)
destinybond,(-15.034826569239343+0j)
Goose,(-15.035124522456131+0j)
Violence,(-15.05082849622319+0j)
RJW,(-15.066612388398791+0j)
Kleiner,(-15.080421001595434+0j)
DJSwerve,(-15.088258903479856+0j)
Vrezzy,(-15.089523768261081+0j)
SPLOOSH,(-15.092171438081715+0j)
Gozza,(-15.106853814374777+0j)
mindlessperson,(-15.117411292743663+0j)
Stockholm Syndrome,(-15.126106273569398+0j)
TPT,(-15.12937581882229+0j)
Trojan,(-15.157778334675502+0j)
Serenity,(-15.168977238422277+0j)
Hoot,(-15.20318977388445+0j)
Juice,(-15.207900024013385+0j)
Doof,(-15.216873844378158+0j)
J4JS,(-15.222907954342698+0j)
graphitezeppelin,(-15.22461899780445+0j)
NY Joey,(-15.231914723236507+0j)
MrStatistics,(-15.232661068983367+0j)
Cob,(-15.236327630318712+0j)
Quantum,(-15.242624124389003+0j)
Krbay,(-15.24488972841649+0j)
Beni,(-15.248779375144995+0j)
Sunshine,(-15.249614676762512+0j)
Sonicist,(-15.267331970662662+0j)
Barbie,(-15.273321238051592+0j)
JustDylan,(-15.28552424802942+0j)
MormonJo,(-15.300521244375448+0j)
Badboi,(-15.340655471677486+0j)
Jadynwolf,(-15.35864057258465+0j)
jus.,(-15.391875527409743+0j)
Alexander,(-15.392389564585788+0j)
DLos,(-15.402369409235705+0j)
PGH Carroll,(-15.427587959587758+0j)
graves,(-15.44115772420078+0j)
ICG,(-15.441711631639606+0j)
Bloo D. Ninja,(-15.442283840768509+0j)
PRZ,(-15.449405703904226+0j)
Palika,(-15.451814003526142+0j)
Kubo,(-15.4702007220926+0j)
Duck Lord,(-15.475460381211334+0j)
Polo,(-15.476516560611596+0j)
Rondelle,(-15.478825574586098+0j)
Shoyo,(-15.485005427972357+0j)
SweetDee,(-15.48541581399584+0j)
Rabbit,(-15.507087580990675+0j)
Travy,(-15.508432100280261+0j)
(LS)2,(-15.516160564006084+0j)
tyotyo,(-15.52314788159012+0j)
JoJo,(-15.52832990543461+0j)
TheBabyCheese,(-15.538335971784273+0j)
Seal,(-15.547081269519657+0j)
Kampy,(-15.576531410884755+0j)
Foda,(-15.58974037719969+0j)
M. Peacecraft,(-15.593403029476463+0j)
HECK,(-15.627224667441029+0j)
Puff Puff Pass,(-15.627677955647494+0j)
KennyC,(-15.637659008156547+0j)
Noelkitten,(-15.639079814253957+0j)
Nautilus,(-15.659361812111158+0j)
Norway,(-15.6993543381147+0j)
TheWeirdos,(-15.704792263681682+0j)
Rene,(-15.705797785561014+0j)
Tim!,(-15.71049171908804+0j)
DarkGoat,(-15.713908625522597+0j)
syphonmana,(-15.728243674147762+0j)
Makari,(-15.73287871352686+0j)
Grandma,(-15.738801315572452+0j)
Vitek,(-15.739289743676048+0j)
Comfy,(-15.740999551068832+0j)
Onyx,(-15.750204140015178+0j)
Under_Score,(-15.764377323589892+0j)
Apple,(-15.769729799223114+0j)
Tea,(-15.771559293511654+0j)
February,(-15.785530135176868+0j)
Thugric,(-15.821054348873693+0j)
kirin,(-15.831632842909041+0j)
Koala,(-15.857084782947068+0j)
codeman,(-15.882489753453363+0j)
hayzze,(-15.89266776112089+0j)
RAMPAGE,(-15.894737375378037+0j)
Stripes,(-15.922121063114243+0j)
Adam,(-15.932066216649776+0j)
Sunday School,(-15.948552238922074+0j)
Chango,(-15.970805728351753+0j)
TheKitchenTable,(-15.972229295296446+0j)
Whatmore,(-15.982546278781989+0j)
Skwisbart,(-15.989002766871963+0j)
Olash,(-15.991714388935867+0j)
Lastpo,(-15.996128240475416+0j)
Terminal,(-16.00607667109759+0j)
Skerzo,(-16.007232942181158+0j)
Squirrel,(-16.022318694324078+0j)
Breaston,(-16.038933395680225+0j)
Typhoon,(-16.041626207230237+0j)
Deku_Don,(-16.046884488471587+0j)
Wei,(-16.050663130742855+0j)
Boxer,(-16.05220187164459+0j)
Cap$ize,(-16.05894488826363+0j)
Shabby,(-16.078333710748396+0j)
panic,(-16.08132817129628+0j)
Fatz,(-16.108626027055404+0j)
Milo,(-16.11382194970757+0j)
Tilt,(-16.137814344691115+0j)
Jkiller,(-16.145124256215286+0j)
Isifys,(-16.150418142746513+0j)
Slothy,(-16.167957020116127+0j)
Eden,(-16.187552494756567+0j)
KoDoRiN,(-16.188105791711138+0j)
sisyphos,(-16.19372932992058+0j)
Geezaku,(-16.207283591805012+0j)
Tomyrz,(-16.223671510760695+0j)
Dr.raccoon,(-16.229752677718135+0j)
skate,(-16.24065445408613+0j)
Voiles,(-16.244279702233307+0j)
Keytira,(-16.24630205668453+0j)
Kwon,(-16.275311815481814+0j)
Brokkoly,(-16.301526907375997+0j)
Snoof,(-16.3232617255822+0j)
Chili,(-16.339589095882204+0j)
cj,(-16.343145636860815+0j)
STYLO,(-16.346793427978522+0j)
Poop,(-16.355318598913307+0j)
car hole,(-16.35817227564927+0j)
Bee,(-16.35837124084845+0j)
Ivayne,(-16.368419540054134+0j)
fluxmop,(-16.374003382252813+0j)
Jamrun,(-16.398388375750454+0j)
zig,(-16.426988076350163+0j)
Ybb,(-16.433813501460463+0j)
DarkDragoon,(-16.450920236377105+0j)
Yoehn,(-16.502482269088038+0j)
Hopy,(-16.523801624296336+0j)
Delron,(-16.536600424591043+0j)
plush,(-16.584660357703925+0j)
BlackBird,(-16.59255395939961+0j)
Horde,(-16.609511721882114+0j)
Headspace,(-16.629987405448247+0j)
Hatchy,(-16.631471567089907+0j)
s-royal,(-16.63833246465866+0j)
Taiki,(-16.650816949743607+0j)
Tankster,(-16.653336130169272+0j)
Stove,(-16.658269319618377+0j)
Same,(-16.66057260413998+0j)
kiv,(-16.666550769375007+0j)
MOMMY,(-16.668200715454812+0j)
Sace,(-16.69863848503051+0j)
Thoth,(-16.710402142584243+0j)
Binary Clone,(-16.710732080024464+0j)
Trent's Falcon,(-16.72251128050747+0j)
tbrons,(-16.74040877718422+0j)
Dolf,(-16.751167232758995+0j)
Screech,(-16.755258694796478+0j)
Stngr,(-16.778564781683485+0j)
Marissa,(-16.80194395500432+0j)
Abu-Backair,(-16.810123667453944+0j)
Graddy,(-16.81483785620034+0j)
clam,(-16.815490890840703+0j)
bargster,(-16.833946628370025+0j)
Buggin,(-16.84907329175885+0j)
Zack Fair,(-16.87145249126972+0j)
Fred,(-16.872063307449277+0j)
Onion,(-16.876501286175895+0j)
Rrob,(-16.890937075832024+0j)
turtle,(-16.894543937330322+0j)
2AM,(-16.89480879868549+0j)
Dilviko,(-16.908038592120484+0j)
Howdy,(-16.932360943021973+0j)
Guayota,(-16.939379271436152+0j)
Shiptur,(-16.959775218685806+0j)
Norien,(-16.97036307163259+0j)
Arro,(-16.97873734299464+0j)
inu,(-16.982572459310877+0j)
Dusty,(-17.013785897531605+0j)
Baconhands,(-17.014935847208598+0j)
KickboxingBanana,(-17.027962876396845+0j)
2000bluntz,(-17.03906752450033+0j)
Kaptinkillem,(-17.094880081496548+0j)
Tidy,(-17.11402731795248+0j)
Bp3,(-17.132909280485304+0j)
Kilagram,(-17.133644763114035+0j)
timesink,(-17.13366135738386+0j)
Agger,(-17.13442923155247+0j)
Nasser,(-17.134948328699863+0j)
G0mega,(-17.217574341928948+0j)
jameslandino,(-17.23072643410348+0j)
briggle1993,(-17.235257774254237+0j)
Aarquus,(-17.238398209825366+0j)
Klob,(-17.248502853722286+0j)
Null,(-17.2574416988222+0j)
B0rtzy,(-17.259975731939004+0j)
mitchell,(-17.29892904238161+0j)
Juic3y,(-17.333556809914057+0j)
Mahie,(-17.345826620543086+0j)
Greengogg,(-17.351204343381966+0j)
Shinobi,(-17.362927352554777+0j)
Kip,(-17.390992305056386+0j)
Thumbs,(-17.39430101097633+0j)
prof,(-17.404888220625693+0j)
Dezno,(-17.41895262158125+0j)
Luce,(-17.44142059494931+0j)
Bernie Sanders,(-17.459481701442673+0j)
Pjon,(-17.462209105932953+0j)
Merk,(-17.48781931452419+0j)
Phrigid,(-17.51136112382151+0j)
ShineasaurusFlex,(-17.514529796798637+0j)
Bonther,(-17.526403915298285+0j)
Marlon Brando,(-17.538982839304023+0j)
AKO,(-17.63457626307904+0j)
Kite,(-17.64240354289518+0j)
BynX,(-17.650374224087898+0j)
MGEMaks,(-17.660402315623585+0j)
689R,(-17.667965795548763+0j)
わっち(watch),(-17.68176073188813+0j)
OP,(-17.692549797863556+0j)
Mob,(-17.746773317212366+0j)
420,(-17.74820032355105+0j)
paxbby,(-17.75843341231376+0j)
Adin,(-17.759173715478163+0j)
Phoenix,(-17.793286681798943+0j)
leahboo,(-17.84459217044181+0j)
JD,(-17.866549895995128+0j)
fastboy,(-17.902375486492826+0j)
Wott,(-17.92796302447294+0j)
Xeon II,(-17.93045257845898+0j)
Crenando,(-17.954282886387265+0j)
Narr,(-17.96675126456334+0j)
AwkwardCoitus,(-17.989147269592117+0j)
Dairgenerate,(-18.022295229942365+0j)
Deadstorm,(-18.032091013039402+0j)
Noodle,(-18.052405403457954+0j)
smus,(-18.086557614219252+0j)
Smooshie,(-18.099740386048918+0j)
CallMeRedAlert,(-18.108098863708207+0j)
R-oach,(-18.11028757735874+0j)
zzzEnvy,(-18.153459947198286+0j)
wiisportstennis,(-18.153544022491683+0j)
Bobo,(-18.161225139182733+0j)
Fitzy,(-18.208468837709383+0j)
TehC,(-18.256109263163978+0j)
Mercc,(-18.260870509869093+0j)
Hwyl,(-18.27104023783218+0j)
Velvet Angel,(-18.303585095832855+0j)
K-SoGrande,(-18.30917463658505+0j)
Spotty Len,(-18.311132558157862+0j)
Pablo,(-18.318870916284606+0j)
N8,(-18.34158591858504+0j)
Aura,(-18.350567747866272+0j)
Shyntos,(-18.35964465191098+0j)
Photonic,(-18.365401927399084+0j)
The Lorax,(-18.382976012904436+0j)
Nash,(-18.406661285039533+0j)
ChefQ,(-18.44064389806412+0j)
Whooie,(-18.443325930805873+0j)
Steaky,(-18.467228247750157+0j)
Zody,(-18.473739060661558+0j)
Aeremox,(-18.4749972190452+0j)
Omega,(-18.491583049247577+0j)
Gemini,(-18.510318092015996+0j)
Perfect Chaos,(-18.516746283948436+0j)
Smog,(-18.526624115346127+0j)
Tetsu,(-18.54112746842178+0j)
Luisfer,(-18.54944137781545+0j)
Just Putin' Luke,(-18.549760760343066+0j)
spleens,(-18.557885058618282+0j)
DarkQueenButter,(-18.57588853086148+0j)
JSP,(-18.586911777214592+0j)
Alex19,(-18.58952688544843+0j)
Smeef,(-18.599398042392547+0j)
Cheminot,(-18.602450370841417+0j)
Panini,(-18.633327310475146+0j)
Bax,(-18.6385873317172+0j)
Kiwiwizard,(-18.666938798175046+0j)
albert,(-18.673281233694627+0j)
Juhseppe,(-18.70380566283911+0j)
BERRY,(-18.71953771869606+0j)
The Bird,(-18.726295122754117+0j)
flatline,(-18.74844300805907+0j)
Laugh,(-18.750035983240018+0j)
Kump,(-18.765738199478285+0j)
SackofWine,(-18.777565408734393+0j)
Cruelscotty,(-18.779712192627002+0j)
Jamis,(-18.793082775481206+0j)
Giantfirering Cole,(-18.796534071857145+0j)
Jubei,(-18.79931867849467+0j)
bearkidney,(-18.8063584866712+0j)
HighImBatteriez,(-18.813055158710455+0j)
Cucumber,(-18.84136150070757+0j)
LXIX,(-18.86261201694361+0j)
Peniel_OTL,(-18.874662390829418+0j)
A-Dar,(-18.937776831631137+0j)
seldomseen,(-18.972191535419324+0j)
Guts,(-18.97635419593787+0j)
Swayze,(-19.008454339293753+0j)
Lank,(-19.009959362855483+0j)
Big Cat,(-19.013378244475007+0j)
Dr. Girlfriend,(-19.019403999424018+0j)
Blenderer,(-19.020575276805133+0j)
Martin,(-19.025695486882636+0j)
Panda,(-19.03001994649312+0j)
ShredderN64,(-19.03184624529997+0j)
Stardust,(-19.055132900408516+0j)
DopeLobo,(-19.07068285329938+0j)
lpac,(-19.075672648224426+0j)
Kumar,(-19.089279425921156+0j)
Ambition,(-19.122879458039037+0j)
Wiki,(-19.14272271705944+0j)
HotBeefSundae,(-19.20463413561374+0j)
dinner,(-19.228682761792975+0j)
Larfen,(-19.229490776710733+0j)
husky,(-19.254209591507774+0j)
moo,(-19.256145606130293+0j)
Stace,(-19.27244136545948+0j)
Netplay Joe,(-19.29334092082072+0j)
Rococo,(-19.331695530329704+0j)
Chuck,(-19.35940444905316+0j)
redrover,(-19.37147290387125+0j)
Aiika,(-19.376913775913046+0j)
Lokemer,(-19.42389079388473+0j)
JemZ,(-19.465010344563446+0j)
Camtwo,(-19.483552616494574+0j)
Greg Turbo,(-19.484427824637518+0j)
Suck,(-19.515487306393595+0j)
Guey,(-19.518576778142734+0j)
Iceberg,(-19.523328792595084+0j)
Badnight,(-19.539908490099467+0j)
BucketS,(-19.579383401999596+0j)
McChunga,(-19.637570691332133+0j)
GR@MPS,(-19.667501483616075+0j)
Savestate,(-19.698234099769103+0j)
Zeph,(-19.72142098046556+0j)
Vrains,(-19.730340734792982+0j)
EnemyStand,(-19.73338750327239+0j)
Toph,(-19.741940236916534+0j)
Butt Zone,(-19.7794580062831+0j)
Uzi,(-19.784123395793525+0j)
Tao,(-19.79670881607599+0j)
PK,(-19.89678619531041+0j)
EviL-X,(-19.92887215131985+0j)
Rico,(-19.95468822440767+0j)
Solanum,(-20.031681866933354+0j)
_,(-20.061845591894993+0j)
Low Expectations,(-20.06709018813046+0j)
Gak,(-20.08500512491121+0j)
Nero,(-20.085624791295956+0j)
No U,(-20.110288990784706+0j)
benchin,(-20.151749039677956+0j)
Overdo$e,(-20.179509211986414+0j)
GS | frosty,(-20.19562814432194+0j)
Ben,(-20.195822411476378+0j)
Casper,(-20.196229169350524+0j)
mikey,(-20.220425096338868+0j)
izoo,(-20.230225647741065+0j)
Drew,(-20.248801254418783+0j)
Spectre.Rx,(-20.258410216890862+0j)
Matix,(-20.27242153257809+0j)
Quiggles,(-20.283362730135174+0j)
Troy,(-20.286317005064532+0j)
Smilotron,(-20.36303533899685+0j)
Nibbity,(-20.382751134946965+0j)
Jeremy,(-20.441264269927956+0j)
Grunz,(-20.470398926939172+0j)
Oria,(-20.491962392505144+0j)
Liquid,(-20.512654216654145+0j)
Hada,(-20.524924128320208+0j)
Klaps,(-20.53665919330362+0j)
Ramblesworth,(-20.541659718220853+0j)
Garborator,(-20.581989232673596+0j)
CMills,(-20.603978827022825+0j)
Dragoid,(-20.622963223737102+0j)
Full Mast,(-20.632184144815277+0j)
Darling,(-20.635732209498972+0j)
Tips,(-20.639492641539167+0j)
Privy,(-20.661494500518586+0j)
Sellout,(-20.672745024270625+0j)
The March Hare,(-20.698323482976065+0j)
Bounce,(-20.722043999333277+0j)
Drake,(-20.725897719328895+0j)
notsocrazy,(-20.777388100677136+0j)
blankshooter744,(-20.805424342665866+0j)
Destinyfan,(-20.83298620551288+0j)
MF Greenthumb,(-20.872215256555307+0j)
ShineThief,(-20.879161903211788+0j)
Matteo,(-20.89327928492651+0j)
NawG,(-20.930264100247417+0j)
darkrai2,(-20.937254789271822+0j)
VoidsEdge,(-20.942133026260706+0j)
Miracle,(-20.98435680186213+0j)
Bowen,(-20.989451704106976+0j)
Mysto,(-20.999302994742397+0j)
Alyssian Rei,(-21.00713538437219+0j)
2blue1pink,(-21.01067507270042+0j)
BlueNSL,(-21.014369098970217+0j)
Atomsk,(-21.025427728575863+0j)
Bhoj,(-21.027786104162818+0j)
ThaLemon,(-21.045570381381367+0j)
Dang,(-21.080757336481202+0j)
Fern,(-21.119584148171533+0j)
Wumbo,(-21.13159510770748+0j)
Genghis Connor,(-21.210577438362726+0j)
Shade,(-21.21802244925393+0j)
baku,(-21.238790260099258+0j)
Midgeet,(-21.276711272156646+0j)
R2DLiu,(-21.281786079925467+0j)
Juggleguy,(-21.30477048291673+0j)
moky,(-21.33464144175983+0j)
Steff,(-21.335454827912727+0j)
Cakes,(-21.51083049870332+0j)
SD Master,(-21.575914933033033+0j)
Bakkestaffen,(-21.582829429410136+0j)
Zeta,(-21.632698850348312+0j)
YungFluff,(-21.6342972701979+0j)
Toucan,(-21.651729581912754+0j)
Neasybar22,(-21.656562501638344+0j)
Gulu,(-21.662357921904043+0j)
Ten,(-21.672546358461247+0j)
doob,(-21.743182657558656+0j)
Fade,(-21.783600580316268+0j)
lint,(-21.810388784286058+0j)
Thailer,(-21.84918278700609+0j)
DadMilk,(-21.874139960952164+0j)
Lehcs,(-21.931782647337204+0j)
NOOT,(-21.946992661632393+0j)
Max,(-21.960833808014232+0j)
zasta,(-22.002064710363285+0j)
SpoonBalloon,(-22.016447844319977+0j)
Mrpoopee,(-22.058497949897912+0j)
annieM,(-22.06164413331327+0j)
Adamas,(-22.082290409836716+0j)
El Miguel!,(-22.12483668845206+0j)
Voltampt,(-22.134555264708872+0j)
griffindork,(-22.174591086928235+0j)
Todd,(-22.178976879788415+0j)
Prince F. Abu,(-22.192116124688155+0j)
Lego,(-22.216595117719194+0j)
Austintacious,(-22.227437440987654+0j)
Helix,(-22.314527438057045+0j)
Rush,(-22.357157876955284+0j)
sinkingwithseals,(-22.35990505634415+0j)
Kosmic,(-22.41399318631362+0j)
BestfriendJohn,(-22.415281441569633+0j)
Bokken,(-22.453272768218508+0j)
Rappsody,(-22.503366979627728+0j)
Rascus,(-22.587516450580566+0j)
